ID,Text,Label 
143,"Jair Renan é citado em troca de mensagens identificadas pela PF nas investigações sobre milícias digitais e venda ilegal de joias Mensagens identificadas em investigações da PF sobre milícias digitais e venda ilegal de joias do acervo presidencial citam Jair Renan. O diretor-geral da Polícia Federal, Andrei Passos, conversou com o delegado-geral da Polícia Civil do Distrito Federal (PC-DF) nesta quinta-feira (24) sobre possível compartilhamento de provas coletadas em investigações que citam ou envolvem diretamente Jair Renan, filho de Jair Bolsonaro. Nas investigações da Polícia Federal (PF) sobre milícias digitais e venda ilegal de joias do acervo presidencial, foram identificadas trocas de mensagens citando Jair Renan, segundo fontes ligadas a essas apurações. Há suspeitas de participação dele no esquema. Jair Renan também foi alvo de busca e apreensão em operação da PC-DF na manhã desta quinta-feira (24). PF e PC-DF, portanto, devem trocar informações sobre as investigações. Uma apuração pode ajudar a complementar a outra, segundo o diretor-geral da PF. A cooperação vai depender agora de pedido das polícias e autorização dos juízos competentes. Ao todo, os agentes da PC-DF cumpriram nesta quinta-feira (24) cinco mandados de busca e apreensão e dois de prisão. Os alvos foram: Jair Renan (Busca e apreensão) Maciel Carvalho, amigo e instrutor de tiro de Jair Renan, foi preso; Eduardo Alves dos Santos, que está foragido e é investigado por ser testa de ferro do esquema.",P
144,"Ex-assessor de Bolsonaro diz ter se arrependido de subir rampa do Congresso no 8 de janeiro: 'Ato impensado' Luís Marcos dos Reis deu declarações em depoimento à CPI dos Atos Golpistas. Ele afirmou que não praticou atos de vandalismo, e que somente tirou fotos no local e foi embora. O sargento do Exército Luís Marcos dos Reis, ex-assessor do ex-presidente Jair Bolsonaro (PL), admitiu nesta quinta-feira (24) que participou dos atos antidemocráticos de 8 de janeiro. Ele também disse que se arrependeu da conduta e que não praticou atos de vandalismo. Luís Marcos dos Reis deu as declarações ao prestar depoimento à CPI dos Atos Golpistas do Congresso Nacional. Relatório da Polícia Federal apontou que ele participou dos atos golpistas de 8 de janeiro e chegou a subir na cúpula do Congresso na data. Aos parlamentares nesta quinta-feira, o militar disse que foi ao Congresso, tirou fotos e depois voltou para a casa. Eu estive aqui [no Congresso] no 8 de janeiro. [Primeiro] acompanhei pela minha casa. [...] Assistimos, acompanhando pela televisão. Minha esposa chamou para ir, eu disse: 'Vamos lá, vamos por curiosidade', afirmou Luís Marcos dos Reis. O sargento disse também que a participação nos atos golpistas foi um ato impensado. Ele contou ainda que não havia ninguém dizendo que não era permitido subir no Congresso. Eu vejo o meu erro. [...] Estava eu de bermuda, saí da minha casa, cheguei por volta de 17h na Esplanada, subi a rampa, tirei foto, cruzei pela [via] N1 o Eixo Monumental e subi em direção à minha casa andando. Este foi um ato impensado. Tirei foto. Subi. [...] Realmente, foi um momento impensado. Se a senhora me perguntar se eu me arrependi, eu me arrependi. Mas não tinha ninguém ali embaixo falando 'não pode subir', declarou. Vídeo para primo Relatório da PF divulgado em junho diz que o sargento do Exército enviou vídeos em cima da cúpula do Congresso a um primo. E escreveu: Eu estou no meio da muvuca! Não sei o que está acontecendo! O bicho vai pegar!. Em seguida, Luís Marcos dos Reis enviou um áudio, na mesma troca de mensagens, que dizia: Entraram no Planalto, no Congresso, Câmara dos Deputados, entrou no STF. E quebrou, arrancou as togas lá daqueles ladrão (sic). Arrancou tudo! Foi, foi. O bicho pegou hoje aqui!. Mais tarde, por volta de 20h, Luís Marcos dos Reis disse que já estava em casa e que trabalharia cedo no dia seguinte, mas que o recado foi dado. Cartões de vacinação Luís Marcos dos Reis atuava na equipe de Mauro Cid, na Ajudância de Ordens do ex-presidente Jair Bolsonaro. Ele está preso desde maio, suspeito de participar de esquema de falsificação de cartões de vacinação. À CPI dos Atos Golpistas, o militar negou participação no esquema de fraude. Jamais tive ou tenho envolvimento direto ou indireto, ou mesmo conhecimento, sobre suposto esquema de falsificação de cartão de vacinação envolvendo o nome do ex-presidente ou qualquer membro de sua família, afirmou.",P
145,"Ex-assessor de Bolsonaro diz que transferiu R$ 70 mil para Cid dias antes dos atos golpistas por ter vendido carro dele Luís Marcos dos Reis deu declaração em depoimento à CPI dos Atos Golpistas. Comissão apura se entorno de Bolsonaro teria financiado atos golpistas. O sargento Luís Marcos dos Reis, ex-assessor do ex-presidente Jair Bolsonaro (PL), afirmou nesta quinta-feira (24), em depoimento à CPI dos Atos Golpistas, que transferiu R$ 70 mil para o tenente-coronel Mauro Cid dois dias antes do 8 de janeiro por ter vendido um carro do ex-ajudante de ordens de Bolsonaro. Entre as linhas de investigação, a CPI apura quem financiou os atos golpistas. Integrantes da comissão querem investigar se o entorno de Bolsonaro teria ajudado no financiamento. Segundo a relatora da CPI, senadora Eliziane Gama (PSD-MA), Luís Marcos dos Reis recebia, em média, R$ 13 mil por mês, mas o Conselho de Controle de Atividades Financeiras (Coaf) enviou um documento à comissão apontando R$ 3 milhões em movimentações atípicas na conta do militar em um ano e meio. No depoimento, Eliziane afirmou que, desse valor, constam R$ 70 mil transferidos a Mauro Cid, em 6 de janeiro. Luís Marcos dos Reis, então, respondeu que, a pedido de Cid, anunciou na internet um carro do tenente-coronel, no valor de R$ 72 mil. E que, após ter vendido o veículo, transferiu R$ 70 mil para Cid. Ele [Mauro Cid] me falou: 'Passa R$ 70 mil, fica para você o restante pelo seu trabalho', declarou Luís Marcos dos Reis à CPI. No depoimento, o militar também: Negou envolvimento em falsificação de cartões de vacina Pagamentos de Bolsonaro e Michelle Questionado pelo senador Fabiano Contarato (PT-ES) se teria feito pagamentos em nome de Jair Bolsonaro e da ex-primeira dama, Michelle Bolsonaro, o sargento disse inicialmente que não fez depósitos nas contas deles. Eu, pessoalmente, nunca fiz nenhum depósito. Nem na conta da ex-primeira dama Michelle Bolsonaro, nem na conta do ex-presidente Jair Messias Bolsonaro. Mais tarde, questionado pela deputada Duda Salabert (PDT) se, fora depósitos, havia feito pagamentos em interesse do casal, Luís Marcos dos Reis disse que permaneceria em silêncio. Eu vou me manter em silêncio, que isso já foi esclarecido pela Polícia Federal. Vou me manter em silêncio. Em seguida, foi questionado de novo sobre o tema pelo deputado Rubens Pereira Júnior (PT-MA), e disse que fez um pagamento do boleto da escola onde estudava a filha do ex-presidente. No entanto, pressionado para elaborar, voltou a dizer que ficaria em silêncio. Militar nega participação Na fala de abertura durante o depoimento à CPI, Luís Marcos dos Reis negou aos parlamentares ter financiado, organizado ou coordenado os atos de 8 de janeiro. Questionado sobre as movimentações atípicas apontadas pelo Coaf, ele afirmou que as transações em sua conta no ano passado têm relação com aposentadoria da carreira militar, empréstimos pedidos a familiares e a amigos e um consórcio com outros militares. Ele também foi questionado pela relatora, senadora Eliziane Game, se alguém da Ajudância de Ordens da Presidência o emprestou dinheiro no ano passado, e ele disse que sim. Perguntado, então, sobre quem seria a pessoal, o militar disse que não iria responder para não expor a pessoa que, segundo ele, não é investigada pela CPI.",P
146,"Ronaldinho Gaúcho cita mau tempo no RS e falta novamente à CPI das Pirâmides Financeiras; relator quer condução coercitiva Jogador e sócios foram convocados para falar sobre empresa 18K e suposta fraude em criptomoedas. Relator avaliou que situação em aeroporto não teria impedido viagem ao DF. O ex-jogador Ronaldinho Gaúcho faltou pela segunda vez, nesta quinta-feira (24), à convocação feita pela CPI das Pirâmides Financeiras na Câmara. Segundo o relator da comissão, deputado Ricardo Silva (PSD-SP), Ronaldinho afirmou que não conseguiu viajar a Brasília devido ao mau tempo que cancelou voos em Porto Alegre nesta quarta (23). O deputado, no entanto, avaliou que a justificativa não é suficiente – e disse que a CPI poderá pedir a condução coercitiva do ex-jogador. Essa justificativa não encontra amparo legal, então compete a essa Comissão Parlamentar de Inquérito buscar os meios jurídicos e a condução coercitiva infelizmente nesse caso é medida que se impõe, declarou. Temos vários voos nesta manhã para Brasília, tivemos vários voos que pousaram em Brasília as 7h, por exemplo [...] Mesmo que não tivesse, esse argumento de não ter o voo não é um argumento amparado pela lei. A lei fala que a convocação tem que ser cumprida, por que não se antecipou?, continuou Silva. Sem Ronaldinho, a CPI manteve a sessão desta quinta para ouvir o depoimento do empresário Roberto de Assis Moreira – irmão do ex-jogador e conhecido como Assis. Ele compareceu à comissão acompanhado do advogado. Ronaldinho Gaúcho, seu irmão Assis e Marcelo Lara foram convocados a depor na Comissão Parlamentar de Inquérito para falar sobre a empresa 18K, de propriedade dos envolvidos (veja detalhes abaixo). Ameaça de condução coercitiva Na terça (22), quando não atenderam ao primeiro agendamento, o presidente da CPI, deputado Aureo Ribeiro (Solidariedade-RJ), já tinha dito que a dupla poderia ser alvo de condução coercitiva. Se não estiverem aqui, nós iremos buscar condução coercitiva, vamos com força policial. Por quê? Não é pela condição de ser jogador ou não, de ser rico ou de ser pobre, e o senhor Ronaldinho tem muito a falar pra essa CPI e ao povo brasileiro, ele e seus sócios, afirmou o relator da CPI, Ricardo Silva (PSD-SP), na terça.A defesa dos ex-jogadores apresentou um pedido de habeas corpus para que eles não precisassem comparecer à comissão. Na segunda (21), o ministro Edson Fachin, do Supremo Tribunal Federal (STF), determinou que a dupla teria de ir à CPI – mas poderia ficar em silêncio em alguns temas para não incriminarem a si mesmos. Suposta fraude em criptomoedas Os três foram convocados a prestar esclarecimentos por suspeitas de envolvimento em fraudes com investimentos em criptomoedas envolvendo a empresa 18K Ronaldinho. A empresa afirmava trabalhar com trading e arbitragem de criptomoedas e prometia a seus clientes rendimentos de até 2% ao dia, supostamente baseado em operações com moedas digitais, o que levantou suspeitas de se tratar de uma pirâmide financeira devido às promessas de altos e rápidos retornos, justificou o relator no requerimento de convocação. Silva ainda lembra que a empresa de Ronaldinho Gaúcho foi apontada pelo Ministério Público como pirâmide financeira. Após o rompimento, o ex-jogador esteve envolvido em uma pirâmide e sua imagem, dada sua credibilidade e popularidade, incentivou milhares de pessoas a investir em uma fraude, o que causou prejuízos a elas, declarou. O depoimento de Assis As primeiras perguntas a Roberto Assis foram feitas pelo presidente da CPI, deputado Aureo Ribeiro (Solidariedade-RJ). Logo que os questionamentos começaram, o advogado da testemunha começou a conversar com seu cliente antes de cada pergunta, o que gerou indignação de alguns deputados. Senhor presidente, aqui a gente está diante de uma questão de ordem apenas, e eu questiono a assessoria técnica dessa CPI porque é garantido a todos os investigados de testemunhas assistência por advogados, e o advogado está aqui, ele pode orientar o depoente a responder ou a não responder, mas eu estou do lado e estou incomodado porque nós estamos interrogando o advogado, nós não estamos interrogando o senhor Roberto de Assis Moreira. Ele está ditando as respostas que o interrogado está dizendo nesta CPI, afirmou o relator. O advogado de Roberto, Sérgio Queiroz, argumentou que o seu cliente estava amparado por um habeas corpus emitido pelo Supremo Tribunal Federal (STF) e que o que estava fazendo era uma prerrogativa que ele tinha como advogado. Eu não vou deixar de me comunicar, a comunicação com o meu cliente é livre e eu vou me comunicar como o meu cliente sob pena de nós não respondermos a mais nada, porque está sendo cerceado o direito dele e o meu direito como profissional, afirmou o advogado. Após a situação continuar, o deputado Alfredo Gaspar (União-AL) pediu que a sessão fosse suspensa. Presidente, pela ordem, eu acho melhor a gente suspender a sessão e fazer uma consulta ao STF da extensão desse habeas corpus. Tudo o que o senhor está perguntando é o advogado quem está respondendo e ele só está como papagaio repetindo, afirmou o parlamentar. O presidente da CPI disse que a sessão continuaria e que seriam tomadas as devidas medidas jurídicas.",P
147,"Ex-assessor de Bolsonaro nega a CPI envolvimento em falsificação de cartões de vacina e atos golpistas Luís Marcos dos Reis atuava na equipe de Mauro Cid, na Ajudância de Ordens do ex-presidente. Ele está preso desde maio, suspeito de participar de esquema de falsificação de cartões de vacinação. O sargento Luís Marcos dos Reis negou nesta quinta-feira (24), em depoimento à CPI dos Atos Golpistas, ter participado de esquema de falsificação de cartões de vacina do ex-presidente Jair Bolsonaro (PL), familiares dele e assessores. Também afirmou não ter participado de invasões a prédios públicos durante os atos golpistas de 8 de janeiro, nem ter participado do planejamento dos ataques. Luís Marcos dos Reis atuava na equipe de Mauro Cid, na Ajudância de Ordens do ex-presidente Jair Bolsonaro. Ele está preso desde maio, suspeito de participar de esquema de falsificação de cartões de vacinação. Jamais tive ou tenho envolvimento direto ou indireto, ou mesmo conhecimento, sobre suposto esquema de falsificação de cartão de vacinação envolvendo o nome do ex-presidente ou qualquer membro de sua família, afirmou em declaração inicial à CPI. Quanto aos atos golpistas de 8 de janeiro, Luís Marcos dos Reis afirmou que ficará evidenciado que não praticou crimes. Segundo a colunista do g1 Andréia Sadi, investigadores encontraram no celular dele registros que o militar subiu na cúpula do Congresso na data. A um familiar, escreveu: Estou no meio da muvuca. Tenho a convicção de que ficará evidenciado aos senhores e senhoras que jamais contribuí para o vandalismo que sucedeu na Praça dos Três Poderes no 8 de janeiro, que não depredei nenhum patrimônio, não cometi qualquer ato de vandalismo ou desrespeito à ordem, afirmou. Não financiei, planejei, coordenei, estimulei, instruí ou dei suporte ou tomei parte de qualquer ato preparatório ou executório [para os atos golpistas], alegou. Movimentações atípicas Relatórios do Conselho de Controle de Atividades Financeiras (Coaf) apontam que Luís Marcos dos Reis fazia parte de um grupo de auxiliares do ex-presidente Bolsonaro que movimentou quase R$ 12 milhões em um ano e meio. Entre janeiro de 2022 e maio de 2023, ele movimentou R$ 3.341.779. Desses, R$ 72,9 mil enviados de Luís Marcos dos Reis para Mauro Cid, em quatro transações. Questionado sobre o assunto, ele afirmou que as movimentações em sua conta no ano passado têm relação com aposentadoria da carreira militar e empréstimos pedidos a familiares e a amigos. Durante o depoimento, ele foi questionado pela relatora, senadora Eliziane Game, se alguém da Ajudância de Ordens da Presidência o emprestou dinheiro no ano passado, e ele disse que sim. Perguntado, então, sobre quem seria a pessoa, o militar disse que não iria responder para não expor a pessoa que, segundo ele, não é investigada pela CPI. As perguntas de Eliziane geraram reação da oposição. O senador Jorge Seif (PL-SC), por exemplo, ironizou as perguntas da relatora, a questionando se era depoimento à CPI ou se eram perguntas do Coaf. Suspeitas O sargento também é tio do médico Farley Vinícius Alencar de Alcântara, suspeito de ter conseguido informações na rede pública de saúde de Goiás para permitir a falsificação de cartões de vacina de Bolsonaro, familiares, e parte da sua equipe. Segundo as investigações, Farley foi acionado pelo tio, Luís Marcos dos Reis, enquanto prestava serviços para a prefeitura de Cabeceiras (GO), em 2021. Na ocasião, o médico teria conseguido um cartão de vacinação da Secretaria de Saúde do município, em nome de Gabriela Cid, preenchido com duas doses de vacina contra a Covid-19. Segundo apurado pela Polícia Federal durante a investigação, mensagens de WhatsApp mostram que os dados da vacina que constam nesse cartão com o nome de Gabriela, como data, lote, fabricante e aplicador, foram retirados por Farley de um cartão de vacinação de uma enfermeira que teria sido vacinada na cidade. Ainda de acordo com a Polícia Federal, no dia 22 de novembro de 2021, às 19h11, foi feito o envio de um documento entre Luis Marcos dos Reis e Mauro Cid. A PF aponta que o arquivo consistia na digitalização de um cartão de vacinação do Sistema Único de Saúde da Secretaria de Estado de Saúde do Governo de Goiás. O cartão de vacinação, em nome de Gabriela Santiago Ribeiro Cid, registra que a mulher teria recebido uma dose de vacina no dia 17 de agosto de 2021, do lote FF2591, e outra no dia 9 de novembro de 2021, do lote TG3529. Ambas as doses seriam produzidas pelo laboratório BioNtech. No campo de observações do cartão de vacina, é possível ver a assinatura e o carimbo de Farley. Ainda de acordo com a polícia, além de entregar o cartão falso, Farley também entregou outro cartão em branco.",P
148,"CPI dos Atos Golpistas tem bate-boca entre deputados Laura Carneiro e Marco Feliciano; VÍDEO Discussão acalorada ocorreu no momento em que a sessão do colegiado havia sido interrompida. 'Aprenda a respeitar mulher e homem também', afirmou a parlamentar ao deputado. Os deputados Laura Carneiro (PSD-RJ) e Marco Feliciano (PL-SP) bateram boca nesta quinta-feira (24) na sala da CPI dos Atos Golpistas. A discussão ocorreu em um momento em que a sessão do colegiado estava suspensa, mas foi registrada pelo repórter cinematográfico da TV Globo Guilherme Timóteo. O deputado Marco Feliciano protestou contra o presidente da comissão, Arthur Maia (União Brasil-BA), que havia cortado o microfone dos parlamentares até a chegada do depoente desta quinta, o militar Luís Marcos dos Reis. Diante dos protestos de Feliciano, Laura Carneiro saiu em defesa de Arthur Maia e disse que o deputado do PL precisava respeitar o presidente da CPI. Os dois discutiram, e Laura Carneiro afirmou a Feliciano: Aprenda a respeitar mulher e homem também. Na sequência, ela bateu na mesa e disse: Quem conduz esta porcaria é ele [Arthur Maia]. Marco Feliciano apenas repetia: É sobre isso que eu quero falar. É sobre isso que eu quero falar. Os microfones não captaram outras falas do parlamentar. Os ânimos se acalmaram e a sessão foi retomada, com o depoimento do sargento Luís Marcos dos Reis. O militar atuava na equipe de Mauro Cid, na Ajudância de Ordens do ex-presidente Jair Bolsonaro. Ele está preso desde maio, suspeito de participar de esquema de falsificação de cartões de vacinação. Semana conturbada O clima na CPI dos Atos Golpistas esquentou nesta semana. Parlamentares da base e da oposição não chegaram a um acordo sobre a votação de requerimentos na última terça-feira (22). Em uma reunião preliminar, houve gritaria e a sessão de terça precisou ser cancelada por Arthur Maia. A falta de acordo girou em torno da votação de requerimentos de quebra de sigilo de aliados do ex-presidente Jair Bolsonaro. Parlamentares da oposição têm afirmado que somente os requerimentos da base governista, que tem maioria no colegiado, estão avançando na CPI.",P
149,"CPI dos Atos Golpistas: presidente sugere que relatório final seja apresentado em 17 de outubro O presidente da CPI dos Atos Golpistas, deputado Arthur Maia (União-BA), sugeriu nesta quinta-feira (24) que o relatório final da comissão seja lido no dia 17 de outubro – daqui a menos de dois meses., Arthur Maia propôs a data após informar ao plenário da comissão que a expectativa é ouvir mais 12 depoimentos. A lista inclui o general Gonçalves Dias, ex-ministro do Gabinete de Segurança Institucional do governo Lula, que deve comparecer à CPI na próxima quinta (31). Se a relatora puder ler o relatório dela no dia 17 de outubro, a gente faria a leitura do relatório no dia 17 de outubro e teríamos a outra sessão para o debate e votação do relatório. Esta é a minha ideia, afirmou Maia. A relatora da CPI é a senadora Eliziane Gama (PSD-MA). Caberá a ela apresentar o relatório com as conclusões da comissão e sugerir, por exemplo, o indiciamento de investigados. Se aprovado, o relatório torna-se o documento definitivo da CPI. Se rejeitado, um dos parlamentares que votou contra assume a missão de elaborar um novo documento, que também é submetido a votação. Quando a CPI foi instalada, Eliziane Gama afirmou que houve uma tentativa fracassada de golpe no país – o que foi criticado pela oposição, que viu na declaração uma espécie de relatório antecipado. O próprio presidente da CPI, Arthur Maia, porém, também tem afirmado que os atos golpistas de 8 de janeiro não foram isolados e que a comissão precisa investigar os episódios anteriores que levaram à manifestação. Ao longo do período de funcionamento, a CPI ouviu, por exemplo, um ex-diretor da Agência Brasileira de Inteligência (Abin), militares e o ex-secretário de Segurança Pública do Distrito Federal Anderson Torres. A sessão Durante a sessão desta terça, antes da proposta de Maia, a CPI aprovou cerca de 60 requerimentos apresentados pela relatora, pela base do governo e pela oposição. Esses requerimentos preveem, por exemplo, a quebra de sigilos da deputada bolsonarista Carla Zambelli (PL-SP); a reconvocação do tenente-coronel Mauro Cid, ex-ajudante de ordens do ex-presidente Jair Bolsonaro; e pedido de informações ao Exército sobre os militares que deveriam ter feito a segurança do Palácio do Planalto no dia 8 de janeiro.",P
150,"Com sigilo em discussão, Zambelli se diz tranquila e pronta para ir à CPI A deputada federal Carla Zambelli (PL-SP) afirmou que está tranquila com a possibilidade de a CPI dos atos golpistas aprovar a quebra de seu sigilo fiscal, telemático e telefônico. Ao UOL, ela reforçou que está à disposição da comissão para ser ouvida. O que aconteceu A comissão vai analisar amanhã (24) os requerimentos que pedem a quebra de sigilo da parlamentar. Ela entrou na mira da CPI depois que o hacker Walter Delgatti afirmou ter sido contratado por Zambelli para cometer atos ilícitos contra a lisura do processo eleitoral. A deputada disse que não entende o motivo de o colegiado votar a quebra de sigilo dela, uma vez que o ministro Alexandre de Moraes, do STF (Supremo Tribunal Federal), já havia autorizado a medida, no início de agosto: Era só requisitar. No entanto, Moraes autorizou apenas a quebra de sigilo bancário. Segundo Zambelli, isso fortalece a narrativa dos governistas, com apelo midiático contra ela. A deputada disse que está à disposição da CPI para falar sobre o caso do hacker. Ela preferiria, no entanto, ser convidada, em vez de ser convocada, uma vez que é parlamentar. A convocação tem caráter obrigatório. Ontem, houve uma reunião para discutir quais requerimentos seriam analisados, mas, sem acordo, a sessão foi cancelada, sem uma pauta formalizada. A convocação de Zambelli foi alvo de discussão na reunião de ontem. Mas o requerimento não foi incluído na lista de pedidos que serão analisados na sessão de amanhã. Coube ao presidente da CPI, o deputado Arthur Maia (União-BA), decidir o que seria apreciado. Nos casos anteriores, ele publicou uma pauta em comum acordo entre os parlamentares de oposição e de situação, sem necessidade de os requerimentos irem a voto.",P
151,"Brics concorda em abrir o bloco a novos países, anuncia África do Sul Os líderes do Brics (Brasil, Rússia, Índia, China e África do Sul), reunidos em uma cúpula em Joanesburgo, concordaram nesta quarta-feira (23) em expandir o grupo, embora ainda tenham de discutir a escolha estratégica de novos membros, anunciou Pretória. Chegamos a um acordo sobre a questão da expansão. Adotamos um documento que define as diretrizes, princípios e processos de exame dos países que desejam se tornar membros do Brics, disse o ministro sul-africano das Relações Exteriores, Naledi Pandor, à rádio pública Ubuntu.",P
152,"STF homenageia mãe Bernadete; Rosa Weber diz que procurou governador da BA A ministra Rosa Weber, presidente do STF (Supremo Tribunal Federal), homenageou a líder quilombola Bernadete Pacífico, a mãe Bernadete, assassinada a tiros na quinta-feira passada (17). Em um breve discurso que antecedeu um minuto de silêncio, Rosa disse que procurou o governador da Bahia, Jerônimo Rodrigues (PT), para relatar a situação de desamparo das comunidades quilombolas da região. Silêncio na abertura da sessão Rosa afirmou que se reuniu com mãe Bernadete durante uma visita à Bahia em julho. Na ocasião, a líder quilombola relatou à ministra a situação da comunidade na região. A presidente do STF disse que repassou o pedido de mais segurança a Jerônimo Rodrigues (PT), governador da Bahia. Fiquei tão impressionada com aquela visita que, quando estive com o governador do Estado da Bahia à noite em um jantar que Sua Excelência ofereceu, registrei e pedi um cuidado especial com os quilombolas tamanha a situação que me parece de desamparo, uma situação muito difícil das comunidades quilombolas Rosa Weber, presidente do STF Rosa classificou o homicídio de mãe Bernadete como um assassinato brutal e que, após tomar ciência do crime, entrou em contato novamente com o governo da Bahia. Faço esse registro para pedir que hoje nós homenageamos a mãe Bernadete com um minuto de silêncio, concluiu a ministra. Filho disse que mãe Bernadete pediu segurança a Rosa Em entrevista ao jornal Correio, da Bahia, Wellington Pacífico, afirmou que mãe Bernadete sofria ameaças e, ao se encontrar com Rosa, relatou os ataques à magistrada. Ela falou, pediu por mais segurança e eu estava presente no dia. Nós somos perseguidos, as nossas lideranças são mortas. Eu perdi meu único irmão há seis anos e, agora, perco minha mãe da mesma forma, através de execução, disse. Acho que quando chega até a morte, a revolta já é muito grande. O descaso das autoridades, principalmente quando se trata do povo negro [...] Recentemente, perdi um outro amigo e amiga de quilombo também. É o que nós recebemos: ameaças. Principalmente, de fazendeiros e de pessoas da região. Hoje, vivo assim: não posso sair que estou sendo revistada, minha casa é toda cercada de câmera, me sinto até mal com um negócio desse. Mas é o que acontece. Wellington Pacífico, filho de mãe Bernadete, ao jornal Correio Maria Bernadete foi morta a tiros no Quilombo Pitanga dos Palmares. Criminosos teriam invadido o terreiro da comunidade, feito familiares reféns e executado a líder quilombola com disparos de arma de fogo. O presidente Lula (PT) prestou solidariedade a amigos e familiares de Maria Bernadete e o Ministério dos Direitos Humanos e Cidadania enviou uma equipe ao estado para investigar a morte da líder quilombola. A Polícia Federal informou que vai apurar o caso. Segundo a PF, a investigação ficará sob sigilo.",P
153,"Petróleo explorado no Amazonas: 'Ibama não dá licença política', diz Marina A ministra do Meio Ambiente, Marina Silva, afirmou que o Ibama não dá licenças políticas após a AGU (Advocacia-Geral da União) abrir caminho para a exploração de petróleo na foz do rio Amazonas, em parecer que rebateu argumentos do instituto. O que aconteceu Marina afirmou que o órgão não facilita nem dificulta a exploração ambiental. Eu sempre digo: o Ibama não dá licenças políticas. O Ibama dá licenças técnicas. Ele não facilita e nem dificulta. Aí muita gente diz: 'Ah, não existe esse negócio de técnica'. Não. Existem órgãos que se pronunciam tecnicamente, disse. A ministra comparou a atuação do Ibama à da Anvisa. Alguém vai ficar teimando com a Anvisa quando ela diz: 'Não, esse remédio aqui é tóxico'. Aí, alguém resolve mandar para uma decisão política se o remédio é toxico ou não é toxico?, questionou a ministra em audiência pública em comissão no Senado. Existem alguns órgãos da gestão pública que dão parecer técnico. Em um governo republicano, a gente faz o que ciência está dizendo, e não faz um PAD [Processo Administrativo Disciplinar, não ameaça pessoas de serem demitidas, não faz assédio contra servidores. Marina Silva, ministra do Meio Ambiente AGU liberou exploração de petróleo na foz do Amazonas A AGU (Advocacia-Geral da União) concluiu parecer que abre caminho para a exploração de petróleo na foz do Amazonas e amplia pressão sobre Marina. A conclusão era aguardada pelo Ministério de Minas e Energia e pela Petrobras, que buscam a liberação para explorar petróleo na região em meio a uma disputa interna no governo com a ministra. O parecer da pasta rebate um dos argumentos do Ibama (Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis) para barrar a iniciativa. Para a AGU, a chamada Avaliação Ambiental de Área Sedimentar (AAAS) não é indispensável e não poderia travar a realização de empreendimentos de produção de petróleo e gás natural. O documento, que pode levar anos para ser concluído, era um dos principais argumentos do Ibama contra o empreendimento.",P
154,"Tales: Resposta de Bolsonaro serve à bolha dele, mas não funciona para a PF O colunista do UOL Tales Faria classificou a afirmação do ex-presidente Jair Bolsonaro (PL) como sem noção ao admitir o envio de mensagem a empresário. Segundo matéria do UOL, a Polícia Federal identificou que Bolsonaro encaminhou ao empresário Meyer Nigri, fundador da construtora Tecnisa, 18 mensagens ao longo do ano passado contendo ataques ao Judiciário e mentiras sobre urnas eletrônicas e vacinas contra a covid-19. Para eles, é tudo normal. Tudo natural. Essa resposta serve para a bolha deles: 'É o meu direito à liberdade'. Presidente da República não tem a mesma liberdade que os cidadãos comuns. Presidente da República é representante de uma instituição e ele tem que atuar como representante dessa instituição. Foi isso que Bolsonaro não entendeu ao longo do governo. Não funciona [a afirmação para a Polícia Federal]. No inquérito, não funciona. Pode funcionar na cabeça do Bolsonaro: 'Tenho liberdade para falar o que quiser'. Dentro de um inquérito em que está se apurando uma articulação contra as instituições, ele está encrencado. Bolsonaro está encrencado em vários delitos. Kotscho: Bolsonaro admite ser réu confesso ao assumir mensagem a empresário O comentarista Ricardo Kotscho afirmou no programa que Bolsonaro é um réu confesso por assumir envio de desinformação a empresário. Essa história das mensagens é mais batom na cueca do golpe. Ele é réu confesso. Ele não esconde isso. Ele não sabe separar mais o público do privado, o certo do errado. Vai quebrar cara, não tem mais jeito. Vai acabar sendo condenado pelo conjunto da obra. Tales: Lula diz ao centrão que ministério de Wellington Dias não entra na reforma que envolve o centrão Tales Faria contou no UOL News que o Ministério do Desenvolvimento Social deverá continuar sob o comando de Wellington Dias. Lula já deixou claro que o PP vai ter um ministério e o Republicanos. Tanto que já deu até os nomes dos ministros que devem assumir: André Fufuca (PP-MA) e Silvio Costa Filho (Republicanos-PE). A questão das pastas ainda não está claro. Alguns deputados do PP disseram que foi informado que o Ministério do Desenvolvimento Social, para o qual estava cotado o Fufuca, não está mais na reforma ministerial. Lula não quer botá-lo na reforma ministerial. Um líder petista me informou o seguinte: 'Está certo. Não está na reforma ministerial até o momento'. O UOL News vai ao ar de segunda a sexta-feira em três edições: às 8h, às 12h com apresentação de Fabíola Cidral e às 18h com Diego Sarza. O programa é sempre ao vivo.",P
